st_name,year,pc_no,pc_name,pc_type,cand_name,cand_sex,partyname,partyabbre,totvotpoll,electors
Uttar Pradesh,2014,10,Meerut,GEN,Mukesh Kumar,M,IND,IND,1542,1764388
Uttar Pradesh,2014,10,Meerut,GEN,Sunil Dutt,M,IND,IND,1734,1764388
Uttar Pradesh,2014,10,Meerut,GEN,None Of The Above,,NOTA,NOTA,5213,1764388
Uttar Pradesh,2014,10,Meerut,GEN,Dr. (Ex. Maj) Himanshu Singh,M,AAAP,AAAP,11793,1764388
Uttar Pradesh,2014,10,Meerut,GEN,Nagma,F,INC,INC,42911,1764388
Uttar Pradesh,2014,10,Meerut,GEN,Shahid Manzoor,M,SP,SP,211759,1764388
Uttar Pradesh,2014,10,Meerut,GEN,Mohd.Shahid Akhlak,M,BSP,BSP,300655,1764388
Uttar Pradesh,2014,10,Meerut,GEN,Rajendra Agarwal,M,BJP,BJP,532981,1764388
Uttar Pradesh,2014,11,Baghpat,GEN,Ajay Pal,M,IND,IND,440,1505175
Uttar Pradesh,2014,11,Baghpat,GEN,Yunush,M,NNP,NNP,441,1505175
Uttar Pradesh,2014,11,Baghpat,GEN,Krishan Pal,M,NAP,NAP,601,1505175
Uttar Pradesh,2014,11,Baghpat,GEN,Arvind,M,IND,IND,992,1505175
Uttar Pradesh,2014,11,Baghpat,GEN,Subhash Chand Kashyap,M,IND,IND,1967,1505175
Uttar Pradesh,2014,11,Baghpat,GEN,Ruksana,F,IND,IND,2092,1505175
Uttar Pradesh,2014,11,Baghpat,GEN,Nishant,M,IND,IND,2708,1505175
Uttar Pradesh,2014,11,Baghpat,GEN,Anil Kumar,M,PECP,PECP,3025,1505175
Uttar Pradesh,2014,11,Baghpat,GEN,None Of The Above,,NOTA,NOTA,3911,1505175
Uttar Pradesh,2014,11,Baghpat,GEN,Jaivindra Kumar,M,IND,IND,3915,1505175
Uttar Pradesh,2014,11,Baghpat,GEN,Somendar Dhaka,M,AAAP,AAAP,5828,1505175
Uttar Pradesh,2014,11,Baghpat,GEN,Prashant Chaudhri,M,BSP,BSP,141743,1505175
Uttar Pradesh,2014,11,Baghpat,GEN,Ajit Singh,M,RLD,RLD,199516,1505175
Uttar Pradesh,2014,11,Baghpat,GEN,Ghulam Mohammed,M,SP,SP,213609,1505175
Uttar Pradesh,2014,11,Baghpat,GEN,Dr. Satya Pal Singh,M,BJP,BJP,423475,1505175
Uttar Pradesh,2014,12,Ghaziabad,GEN,Nitin,M,IND,IND,624,2357553
Uttar Pradesh,2014,12,Ghaziabad,GEN,Keshav Choudhary,M,IND,IND,628,2357553
Uttar Pradesh,2014,12,Ghaziabad,GEN,Vinod Kumar Tyagi,M,IND,IND,992,2357553
Uttar Pradesh,2014,12,Ghaziabad,GEN,Ramphal Shakya,M,IND,IND,1094,2357553
Uttar Pradesh,2014,12,Ghaziabad,GEN,Rinku Kumar Tyagi,M,IND,IND,1185,2357553
Uttar Pradesh,2014,12,Ghaziabad,GEN,Saleem Malik,M,IND,IND,1486,2357553
Uttar Pradesh,2014,12,Ghaziabad,GEN,Naresh Gautam,M,BMUP,BMUP,1548,2357553
Uttar Pradesh,2014,12,Ghaziabad,GEN,Suresh Pal,M,BSKP,BSKP,1591,2357553
Uttar Pradesh,2014,12,Ghaziabad,GEN,Sabir,M,IND,IND,3409,2357553
Uttar Pradesh,2014,12,Ghaziabad,GEN,Sanjeev Kumar,M,IND,IND,4639,2357553
Uttar Pradesh,2014,12,Ghaziabad,GEN,None Of The Above,,NOTA,NOTA,6205,2357553
Uttar Pradesh,2014,12,Ghaziabad,GEN,Shazia Ilmi Malik,F,AAAP,AAAP,89147,2357553
Uttar Pradesh,2014,12,Ghaziabad,GEN,Sudhan Kumar,M,SP,SP,106984,2357553
Uttar Pradesh,2014,12,Ghaziabad,GEN,Mukul,M,BSP,BSP,173085,2357553
Uttar Pradesh,2014,12,Ghaziabad,GEN,Raj Babbar,M,INC,INC,191222,2357553
Uttar Pradesh,2014,12,Ghaziabad,GEN,Vijay Kumar Singh,M,BJP,BJP,758482,2357553
Uttar Pradesh,2014,13,Gautam Buddha Nagar,GEN,Safruddin,M,IND,IND,491,1986109
Uttar Pradesh,2014,13,Gautam Buddha Nagar,GEN,Ravinder Sharma,M,RTKP,RTKP,503,1986109
Uttar Pradesh,2014,13,Gautam Buddha Nagar,GEN,Sunil Gautam,M,IND,IND,623,1986109
Uttar Pradesh,2014,13,Gautam Buddha Nagar,GEN,Gajendra,M,IOP,IOP,649,1986109
Uttar Pradesh,2014,13,Gautam Buddha Nagar,GEN,Ram Vilas,M,BMUP,BMUP,656,1986109
Uttar Pradesh,2014,13,Gautam Buddha Nagar,GEN,Ruvez Alam Rahi,M,NLP,NLP,773,1986109
Uttar Pradesh,2014,13,Gautam Buddha Nagar,GEN,Mahesh,M,IND,IND,788,1986109
Uttar Pradesh,2014,13,Gautam Buddha Nagar,GEN,Seema,F,RND,RND,977,1986109
Uttar Pradesh,2014,13,Gautam Buddha Nagar,GEN,Sumiti,F,IND,IND,978,1986109
Uttar Pradesh,2014,13,Gautam Buddha Nagar,GEN,Savitri,F,IND,IND,996,1986109
Uttar Pradesh,2014,13,Gautam Buddha Nagar,GEN,Lt Col Sp Singh,M,NBDP,NBDP,1183,1986109
Uttar Pradesh,2014,13,Gautam Buddha Nagar,GEN,Rakesh,M,IND,IND,1225,1986109
Uttar Pradesh,2014,13,Gautam Buddha Nagar,GEN,Udayveer,M,RtrJP,RtrJP,1526,1986109
Uttar Pradesh,2014,13,Gautam Buddha Nagar,GEN,Sonia Sharma,F,ABSC,ABSC,2530,1986109
Uttar Pradesh,2014,13,Gautam Buddha Nagar,GEN,Kadir Khan Jaiswal,M,IND,IND,2684,1986109
Uttar Pradesh,2014,13,Gautam Buddha Nagar,GEN,Grisa Kumar,M,IND,IND,3496,1986109
Uttar Pradesh,2014,13,Gautam Buddha Nagar,GEN,None Of The Above,,NOTA,NOTA,3836,1986109
Uttar Pradesh,2014,13,Gautam Buddha Nagar,GEN,Dharmender,M,DND,DND,4130,1986109
Uttar Pradesh,2014,13,Gautam Buddha Nagar,GEN,Kadeem,M,IND,IND,4198,1986109
Uttar Pradesh,2014,13,Gautam Buddha Nagar,GEN,Mohd. Sabir Ansari,M,AITC,AITC,4506,1986109
Uttar Pradesh,2014,13,Gautam Buddha Nagar,GEN,Ramesh Chand Tomar,M,INC,INC,12727,1986109
Uttar Pradesh,2014,13,Gautam Buddha Nagar,GEN,Kishan Pal Singh,M,AAAP,AAAP,32358,1986109
Uttar Pradesh,2014,13,Gautam Buddha Nagar,GEN,Satish Kumar,M,BSP,BSP,198237,1986109
Uttar Pradesh,2014,13,Gautam Buddha Nagar,GEN,Narendra Bhati,M,SP,SP,319490,1986109
Uttar Pradesh,2014,13,Gautam Buddha Nagar,GEN,Dr.Mahesh Sharma,M,BJP,BJP,599702,1986109
Uttar Pradesh,2014,14,Bulandshahr,SC,Raghuraj Pratap Singh,M,RTKP,RTKP,1455,1736436
Uttar Pradesh,2014,14,Bulandshahr,SC,Suresh,M,JMBP,JMBP,2580,1736436
Uttar Pradesh,2014,14,Bulandshahr,SC,Vijai Pal,M,RtJP,RtJP,4117,1736436
Uttar Pradesh,2014,14,Bulandshahr,SC,Pyare Lal,M,BMUP,BMUP,4448,1736436
Uttar Pradesh,2014,14,Bulandshahr,SC,Harvir,M,IND,IND,5690,1736436
Uttar Pradesh,2014,14,Bulandshahr,SC,None Of The Above,,NOTA,NOTA,6915,1736436
Uttar Pradesh,2014,14,Bulandshahr,SC,Dr. Rahul Dipankar,M,AAAP,AAAP,9727,1736436
Uttar Pradesh,2014,14,Bulandshahr,SC,Anju Urf Muskan,F,RLD,RLD,59116,1736436
Uttar Pradesh,2014,14,Bulandshahr,SC,Kamlesh,M,SP,SP,128737,1736436
Uttar Pradesh,2014,14,Bulandshahr,SC,Pradeep Kumar Jatav,M,BSP,BSP,182476,1736436
Uttar Pradesh,2014,14,Bulandshahr,SC,Bhola Singh,M,BJP,BJP,604449,1736436
Uttar Pradesh,2014,15,Aligarh,GEN,Pradeep Kumar,M,BMUP,BMUP,626,1793126
Uttar Pradesh,2014,15,Aligarh,GEN,Rakesh Chandra Rawat,M,RSD,RSD,665,1793126
Uttar Pradesh,2014,15,Aligarh,GEN,Devanand,M,LD,LD,785,1793126
Uttar Pradesh,2014,15,Aligarh,GEN,Badshah,M,PECP,PECP,978,1793126
Uttar Pradesh,2014,15,Aligarh,GEN,Vinod Kumar Baghel,M,RSPS,RSPS,1723,1793126
Uttar Pradesh,2014,15,Aligarh,GEN,Sanjay Kumar,M,IND,IND,1842,1793126
Uttar Pradesh,2014,15,Aligarh,GEN,Durgesh Chandra Gautam,M,AITC,AITC,3076,1793126
Uttar Pradesh,2014,15,Aligarh,GEN,Amita Singh Jat,F,SSKP,SSKP,3376,1793126
Uttar Pradesh,2014,15,Aligarh,GEN,Natthi Lal Sharma,M,IND,IND,4659,1793126
Uttar Pradesh,2014,15,Aligarh,GEN,None Of The Above,,NOTA,NOTA,6183,1793126
Uttar Pradesh,2014,15,Aligarh,GEN,Mohd. Sabir Rahi,M,AAAP,AAAP,8978,1793126
Uttar Pradesh,2014,15,Aligarh,GEN,Bijendra Singh,M,INC,INC,62674,1793126
Uttar Pradesh,2014,15,Aligarh,GEN,Zafar Alam,M,SP,SP,226284,1793126
Uttar Pradesh,2014,15,Aligarh,GEN,Dr. Arvind Kumar Singh,M,BSP,BSP,227886,1793126
Uttar Pradesh,2014,15,Aligarh,GEN,Satish Kumar,M,BJP,BJP,514622,1793126
Uttar Pradesh,2014,16,Hathras,SC,Dalvir Singh,M,IND,IND,1599,1758927
Uttar Pradesh,2014,16,Hathras,SC,Raja Ram,M,IND,IND,2169,1758927
Uttar Pradesh,2014,16,Hathras,SC,Omprkash,M,IND,IND,2778,1758927
Uttar Pradesh,2014,16,Hathras,SC,Niranjan Singh,M,IND,IND,2847,1758927
Uttar Pradesh,2014,16,Hathras,SC,Sunhari Lal,M,AAAP,AAAP,5043,1758927
Uttar Pradesh,2014,16,Hathras,SC,None Of The Above,,NOTA,NOTA,5669,1758927
Uttar Pradesh,2014,16,Hathras,SC,Niranjan Singh Dhangar,M,RLD,RLD,86109,1758927
Uttar Pradesh,2014,16,Hathras,SC,Ramji Lal Suman,M,SP,SP,180891,1758927
Uttar Pradesh,2014,16,Hathras,SC,Manoj Kumar Soni,M,BSP,BSP,217891,1758927
Uttar Pradesh,2014,16,Hathras,SC,Rajesh Kumar Diwaker,M,BJP,BJP,544277,1758927
Uttar Pradesh,2014,17,Mathura,GEN,Maharam Singh,M,BMUP,BMUP,655,1682260
Uttar Pradesh,2014,17,Mathura,GEN,Mohan Shyam,M,GaAP,GaAP,731,1682260
Uttar Pradesh,2014,17,Mathura,GEN,Bhupendra Kumar Dhangar,M,RSOSP,RSOSP,1054,1682260
Uttar Pradesh,2014,17,Mathura,GEN,Pt. Udyan Sharma ''''''''Munna'''''''',M,PECP,PECP,1066,1682260
Uttar Pradesh,2014,17,Mathura,GEN,Parsottam,M,RMGP,RMGP,1338,1682260
Uttar Pradesh,2014,17,Mathura,GEN,Pramod Krishna,M,IND,IND,1759,1682260
Uttar Pradesh,2014,17,Mathura,GEN,Thakur Hemendra Veer Singh,M,SSKP,SSKP,1858,1682260
Uttar Pradesh,2014,17,Mathura,GEN,None Of The Above,,NOTA,NOTA,1953,1682260
Uttar Pradesh,2014,17,Mathura,GEN,Ram Babu Saini,M,IND,IND,2082,1682260
Uttar Pradesh,2014,17,Mathura,GEN,Fakkar Baba ''''''''Ramayani'''''''',M,IND,IND,2160,1682260
Uttar Pradesh,2014,17,Mathura,GEN,Mahesh Pratap Sharma,M,RVP,RVP,2396,1682260
Uttar Pradesh,2014,17,Mathura,GEN,Satish Chandra Sharma,M,IND,IND,2675,1682260
Uttar Pradesh,2014,17,Mathura,GEN,Bhudev,M,IND,IND,2715,1682260
Uttar Pradesh,2014,17,Mathura,GEN,Om Prakash,M,IND,IND,2847,1682260
Uttar Pradesh,2014,17,Mathura,GEN,Radhacharan,M,IND,IND,4795,1682260
Uttar Pradesh,2014,17,Mathura,GEN,Anuj Kumar Garg,M,AAAP,AAAP,7858,1682260
Uttar Pradesh,2014,17,Mathura,GEN,Hema Malini,F,IND,IND,10158,1682260
Uttar Pradesh,2014,17,Mathura,GEN,Chandan Singh,M,SP,SP,36673,1682260
Uttar Pradesh,2014,17,Mathura,GEN,Pt. Yogesh Kumar Dwivedi,M,BSP,BSP,173572,1682260
Uttar Pradesh,2014,17,Mathura,GEN,Jayant Chaudhary,M,RLD,RLD,243890,1682260
Uttar Pradesh,2014,17,Mathura,GEN,Hema Malini,F,BJP,BJP,574633,1682260
Uttar Pradesh,2014,18,Agra,SC,Chandra Pal,M,A S P,A S P,557,1814739
Uttar Pradesh,2014,18,Agra,SC,Ramesh,M,JD(U),JD(U),602,1814739
Uttar Pradesh,2014,18,Agra,SC,Anita,F,VIP,VIP,765,1814739
Uttar Pradesh,2014,18,Agra,SC,Prem Singh,M,BMUP,BMUP,771,1814739
Uttar Pradesh,2014,18,Agra,SC,Ashok Kumar,M,IND,IND,1416,1814739
Uttar Pradesh,2014,18,Agra,SC,Amar Singh,M,IND,IND,2453,1814739
Uttar Pradesh,2014,18,Agra,SC,Vinod Kumar Singh,M,IND,IND,2584,1814739
Uttar Pradesh,2014,18,Agra,SC,Anil,M,BKPP,BKPP,3646,1814739
Uttar Pradesh,2014,18,Agra,SC,Dinesh Kumar Gautam,M,IND,IND,3657,1814739
Uttar Pradesh,2014,18,Agra,SC,Om Prakash,M,IND,IND,4243,1814739
Uttar Pradesh,2014,18,Agra,SC,None Of The Above,,NOTA,NOTA,5191,1814739
Uttar Pradesh,2014,18,Agra,SC,Ravindra Singh,M,AAAP,AAAP,7804,1814739
Uttar Pradesh,2014,18,Agra,SC,Upendra Singh,M,INC,INC,34834,1814739
Uttar Pradesh,2014,18,Agra,SC,Maharaj Singh Dhangar,M,SP,SP,134708,1814739
Uttar Pradesh,2014,18,Agra,SC,Narayan Singh Suman,M,BSP,BSP,283453,1814739
Uttar Pradesh,2014,18,Agra,SC,Dr. Ram Shankar Katheria,M,BJP,BJP,583716,1814739
Uttar Pradesh,2014,19,Fatehpur Sikri,GEN,Munna Lal,M,RMGP,RMGP,497,1580582
Uttar Pradesh,2014,19,Fatehpur Sikri,GEN,Mahavir Singh Solanki,M,IND,IND,583,1580582
Uttar Pradesh,2014,19,Fatehpur Sikri,GEN,Manik,M,LD,LD,643,1580582
Uttar Pradesh,2014,19,Fatehpur Sikri,GEN,Rakesh Singh Dhankar,M,IND,IND,650,1580582
Uttar Pradesh,2014,19,Fatehpur Sikri,GEN,Pitam Singh,M,JD(U),JD(U),691,1580582
Uttar Pradesh,2014,19,Fatehpur Sikri,GEN,Peetam Singh,M,RTKP,RTKP,872,1580582
Uttar Pradesh,2014,19,Fatehpur Sikri,GEN,Khemraj Singh,M,IND,IND,951,1580582
Uttar Pradesh,2014,19,Fatehpur Sikri,GEN,Shobhna Bauddha,F,IND,IND,1006,1580582
Uttar Pradesh,2014,19,Fatehpur Sikri,GEN,Rohan Singh,M,BMUP,BMUP,1063,1580582
Uttar Pradesh,2014,19,Fatehpur Sikri,GEN,Megh Singh,M,PECP,PECP,1529,1580582
Uttar Pradesh,2014,19,Fatehpur Sikri,GEN,Seema Devi,F,IND,IND,1571,1580582
Uttar Pradesh,2014,19,Fatehpur Sikri,GEN,Ram Kumar Dixit,M,IND,IND,1657,1580582
Uttar Pradesh,2014,19,Fatehpur Sikri,GEN,Pankaj Kumar Sharma,M,RSMD,RSMD,2052,1580582
Uttar Pradesh,2014,19,Fatehpur Sikri,GEN,Ram Braj Yadav,M,IND,IND,2057,1580582
Uttar Pradesh,2014,19,Fatehpur Sikri,GEN,Satish Kumar,M,IND,IND,2235,1580582
Uttar Pradesh,2014,19,Fatehpur Sikri,GEN,Natholi,M,IND,IND,2356,1580582
Uttar Pradesh,2014,19,Fatehpur Sikri,GEN,Ashok Kumar,M,GaAP,GaAP,2553,1580582
Uttar Pradesh,2014,19,Fatehpur Sikri,GEN,None Of The Above,,NOTA,NOTA,2677,1580582
Uttar Pradesh,2014,19,Fatehpur Sikri,GEN,Brajendr Singh,M,IND,IND,2725,1580582
Uttar Pradesh,2014,19,Fatehpur Sikri,GEN,Diwan Singh,M,IND,IND,3101,1580582
Uttar Pradesh,2014,19,Fatehpur Sikri,GEN,Laxmi,F,AAAP,AAAP,3117,1580582
Uttar Pradesh,2014,19,Fatehpur Sikri,GEN,Santosh Kumar,M,IND,IND,3184,1580582
Uttar Pradesh,2014,19,Fatehpur Sikri,GEN,Ambedkari Hasnuram Ambedkari,M,IND,IND,3512,1580582
Uttar Pradesh,2014,19,Fatehpur Sikri,GEN,Anil Kumar,M,IND,IND,3809,1580582
Uttar Pradesh,2014,19,Fatehpur Sikri,GEN,Vijay Singh Kushwaha,M,SSAD,SSAD,5223,1580582
Uttar Pradesh,2014,19,Fatehpur Sikri,GEN,Amar Singh,M,RLD,RLD,24185,1580582
Uttar Pradesh,2014,19,Fatehpur Sikri,GEN,Rani Pakshalika Singh,F,SP,SP,213397,1580582
Uttar Pradesh,2014,19,Fatehpur Sikri,GEN,Seema Upadhyay,F,BSP,BSP,253483,1580582
Uttar Pradesh,2014,19,Fatehpur Sikri,GEN,Babulal,M,BJP,BJP,426589,1580582
Uttar Pradesh,2014,20,Firozabad,GEN,Rahat Afroz,M,IUML,IUML,498,1636738
Uttar Pradesh,2014,20,Firozabad,GEN,Rajendra Prasad,M,BMUP,BMUP,506,1636738
Uttar Pradesh,2014,20,Firozabad,GEN,Laxmi,F,BSCP,BSCP,620,1636738
Uttar Pradesh,2014,20,Firozabad,GEN,Khajan Singh,M,LD,LD,753,1636738
Uttar Pradesh,2014,20,Firozabad,GEN,Lakshmi Narayan,M,RJPK,RJPK,939,1636738
Uttar Pradesh,2014,20,Firozabad,GEN,Jay Prakash,M,SHS,SHS,1248,1636738
Uttar Pradesh,2014,20,Firozabad,GEN,Mirja Mukarram Baig,M,IND,IND,1470,1636738
Uttar Pradesh,2014,20,Firozabad,GEN,Rajveer,M,IND,IND,2425,1636738
Uttar Pradesh,2014,20,Firozabad,GEN,Rakesh Yadav,M,AAAP,AAAP,2808,1636738
Uttar Pradesh,2014,20,Firozabad,GEN,Shamsher Kha,M,PECP,PECP,3526,1636738
Uttar Pradesh,2014,20,Firozabad,GEN,Upendra Singh,M,BKPP,BKPP,3696,1636738
Uttar Pradesh,2014,20,Firozabad,GEN,None Of The Above,,NOTA,NOTA,4654,1636738
Uttar Pradesh,2014,20,Firozabad,GEN,Atul Chaturvedi,M,INC,INC,7447,1636738
Uttar Pradesh,2014,20,Firozabad,GEN,Th. Vishwadeep Singh,M,BSP,BSP,118909,1636738
Uttar Pradesh,2014,20,Firozabad,GEN,Prof. S.P. Singh Baghel,M,BJP,BJP,420524,1636738
Uttar Pradesh,2014,20,Firozabad,GEN,Akshay Yadav,M,SP,SP,534583,1636738
Uttar Pradesh,2014,21,Mainpuri,GEN,Shishupal Singh,M,BSCP,BSCP,561,1653058
Uttar Pradesh,2014,21,Mainpuri,GEN,Ashok Kumar,M,IND,IND,695,1653058
Uttar Pradesh,2014,21,Mainpuri,GEN,Satendra Veer Singh Chauhan,M,AIFB,AIFB,872,1653058
Uttar Pradesh,2014,21,Mainpuri,GEN,Mukesh Kumar,M,IND,IND,916,1653058
Uttar Pradesh,2014,21,Mainpuri,GEN,Rajeshwari,F,IND,IND,1746,1653058
Uttar Pradesh,2014,21,Mainpuri,GEN,Abu Nasim Pathan,M,PECP,PECP,2095,1653058
Uttar Pradesh,2014,21,Mainpuri,GEN,Hakim Singh,M,IND,IND,2279,1653058
Uttar Pradesh,2014,21,Mainpuri,GEN,Mukesh Kumar Shakya,M,IND,IND,2542,1653058
Uttar Pradesh,2014,21,Mainpuri,GEN,Baba Hardev Singh,M,AAAP,AAAP,5588,1653058
Uttar Pradesh,2014,21,Mainpuri,GEN,Alok Nandan,M,IND,IND,5645,1653058
Uttar Pradesh,2014,21,Mainpuri,GEN,None Of The Above,,NOTA,NOTA,6323,1653058
Uttar Pradesh,2014,21,Mainpuri,GEN,Dr. Sanghmitra Maurya,F,BSP,BSP,142833,1653058
Uttar Pradesh,2014,21,Mainpuri,GEN,Shatrughan Singh Chauhan,M,BJP,BJP,231252,1653058
Uttar Pradesh,2014,21,Mainpuri,GEN,Mulayam Singh Yadav,M,SP,SP,595918,1653058
Uttar Pradesh,2014,22,Etah,GEN,Rajendra,M,BRAVP,BRAVP,1021,1577457
Uttar Pradesh,2014,22,Etah,GEN,Danveer,M,IND,IND,1333,1577457
Uttar Pradesh,2014,22,Etah,GEN,Vinay,F,BSCP,BSCP,2008,1577457
Uttar Pradesh,2014,22,Etah,GEN,Thakur Hemendra Veer Singh,M,SSKP,SSKP,2034,1577457
Uttar Pradesh,2014,22,Etah,GEN,Hans Raj Singh,M,AAAP,AAAP,2186,1577457
Uttar Pradesh,2014,22,Etah,GEN,Rajveer Singh,M,IND,IND,5848,1577457
Uttar Pradesh,2014,22,Etah,GEN,None Of The Above,,NOTA,NOTA,6201,1577457
Uttar Pradesh,2014,22,Etah,GEN,Rakesh Gandhi,M,IND,IND,7123,1577457
Uttar Pradesh,2014,22,Etah,GEN,Th. Jogindra Singh Bhadoriya,M,MD,MD,12445,1577457
Uttar Pradesh,2014,22,Etah,GEN,Noor Mohammad Khan,M,BSP,BSP,137127,1577457
Uttar Pradesh,2014,22,Etah,GEN,Ku. Devendra Singh Yadav,M,SP,SP,273977,1577457
Uttar Pradesh,2014,22,Etah,GEN,Rajveer Singh (Raju Bhaiya),M,BJP,BJP,474978,1577457
Uttar Pradesh,2014,23,Badaun,GEN,Madan Lal,M,NP,NP,791,1769145
Uttar Pradesh,2014,23,Badaun,GEN,Virendra Pal Gupta,M,RVNP,RVNP,810,1769145
Uttar Pradesh,2014,23,Badaun,GEN,Mahendra Pal,M,BSCP,BSCP,860,1769145
Uttar Pradesh,2014,23,Badaun,GEN,Santosh Kumar Gupta (Satymargi),M,RPI(A),RPI(A),1448,1769145
Uttar Pradesh,2014,23,Badaun,GEN,Anil Kumar Sharma,M,LPI(V),LPI(V),1993,1769145
Uttar Pradesh,2014,23,Badaun,GEN,Reena,F,RSMD,RSMD,2065,1769145
Uttar Pradesh,2014,23,Badaun,GEN,Hema Mehra,F,AAAP,AAAP,2861,1769145
Uttar Pradesh,2014,23,Badaun,GEN,Ajeet Pal Singh,M,PECP,PECP,3421,1769145
Uttar Pradesh,2014,23,Badaun,GEN,Har Bhagwan,M,IND,IND,4083,1769145
Uttar Pradesh,2014,23,Badaun,GEN,Atul Kumar,M,IND,IND,4195,1769145
Uttar Pradesh,2014,23,Badaun,GEN,Munshi Lal,M,IND,IND,5651,1769145
Uttar Pradesh,2014,23,Badaun,GEN,Paglanand,M,MD,MD,5748,1769145
Uttar Pradesh,2014,23,Badaun,GEN,None Of The Above,,NOTA,NOTA,6286,1769145
Uttar Pradesh,2014,23,Badaun,GEN,Akmal Khan Urf Chaman,M,BSP,BSP,156973,1769145
Uttar Pradesh,2014,23,Badaun,GEN,Vagish Pathak,M,BJP,BJP,332031,1769145
Uttar Pradesh,2014,23,Badaun,GEN,Dharmendra Yadav,M,SP,SP,498378,1769145
Uttar Pradesh,2014,24,Aonla,GEN,Jitendra Singh Yadav,M,NAP,NAP,855,1653577
Uttar Pradesh,2014,24,Aonla,GEN,Om Veer,M,BRVP,BRVP,1152,1653577
Uttar Pradesh,2014,24,Aonla,GEN,Pramod Kumar Yadav,M,BKrD,BKrD,1189,1653577
Uttar Pradesh,2014,24,Aonla,GEN,Mohd. Zarrar Khan,M,BNIP,BNIP,1440,1653577
Uttar Pradesh,2014,24,Aonla,GEN,Naresh Singh Solanki,M,AAAP,AAAP,2304,1653577
Uttar Pradesh,2014,24,Aonla,GEN,Irshad Ansari Advocate,M,PECP,PECP,2697,1653577
Uttar Pradesh,2014,24,Aonla,GEN,Captain P.C. Sharma,M,JKM,JKM,2711,1653577
Uttar Pradesh,2014,24,Aonla,GEN,Arshadurraza Khan,M,IND,IND,3019,1653577
Uttar Pradesh,2014,24,Aonla,GEN,Yogendra Kumar Verma,M,ABHM,ABHM,4332,1653577
Uttar Pradesh,2014,24,Aonla,GEN,None Of The Above,,NOTA,NOTA,10496,1653577
Uttar Pradesh,2014,24,Aonla,GEN,Saleem Iqbal Shervani,M,INC,INC,93861,1653577
Uttar Pradesh,2014,24,Aonla,GEN,Sunita Shakya,F,BSP,BSP,190200,1653577
Uttar Pradesh,2014,24,Aonla,GEN,Kunwar Sarvraj Singh,M,SP,SP,271478,1653577
Uttar Pradesh,2014,24,Aonla,GEN,Dharmendra Kumar,M,BJP,BJP,409907,1653577
Uttar Pradesh,2014,25,Bareilly,GEN,Laeek Ahmad,M,NAP,NAP,719,1664081
Uttar Pradesh,2014,25,Bareilly,GEN,Javed Khan,M,IND,IND,964,1664081
Uttar Pradesh,2014,25,Bareilly,GEN,Lotan Singh Patel,M,IND,IND,1402,1664081
Uttar Pradesh,2014,25,Bareilly,GEN,Manoj Vikat,M,IND,IND,1567,1664081
Uttar Pradesh,2014,25,Bareilly,GEN,Kamal Kishore Engineer,M,IND,IND,1806,1664081
Uttar Pradesh,2014,25,Bareilly,GEN,Sayad Rashid Ali,M,IND,IND,1885,1664081
Uttar Pradesh,2014,25,Bareilly,GEN,Netram,M,IND,IND,2038,1664081
Uttar Pradesh,2014,25,Bareilly,GEN,Aslam Advocate,M,PECP,PECP,3338,1664081
Uttar Pradesh,2014,25,Bareilly,GEN,Sunil Kumar,M,AAAP,AAAP,3703,1664081
Uttar Pradesh,2014,25,Bareilly,GEN,None Of The Above,,NOTA,NOTA,6737,1664081
Uttar Pradesh,2014,25,Bareilly,GEN,Massarat Warsi (Pappu Bhai),M,CPI,CPI,7639,1664081
Uttar Pradesh,2014,25,Bareilly,GEN,Praveen Singh Aron,M,INC,INC,84213,1664081
Uttar Pradesh,2014,25,Bareilly,GEN,Umesh Gautam,M,BSP,BSP,106049,1664081
Uttar Pradesh,2014,25,Bareilly,GEN,Ayesha Islam,F,SP,SP,277573,1664081
Uttar Pradesh,2014,25,Bareilly,GEN,Santosh Kumar Gangwar,M,BJP,BJP,518258,1664081
Uttar Pradesh,2014,26,Pilibhit,GEN,Sanjay Kumar,M,NAP,NAP,1260,1671154
Uttar Pradesh,2014,26,Pilibhit,GEN,Araman Khan,M,IND,IND,2170,1671154
Uttar Pradesh,2014,26,Pilibhit,GEN,Mohd Naeem Ansari,M,IND,IND,2617,1671154
Uttar Pradesh,2014,26,Pilibhit,GEN,Nilima Sharma,F,PECP,PECP,2670,1671154
Uttar Pradesh,2014,26,Pilibhit,GEN,Ravindra Kumar Devnath,M,IND,IND,3145,1671154
Uttar Pradesh,2014,26,Pilibhit,GEN,Ram Autar,M,CPI(ML)(L),CPI(ML)(L),3187,1671154
Uttar Pradesh,2014,26,Pilibhit,GEN,Rajeev Agrawal,M,AAAP,AAAP,5547,1671154
Uttar Pradesh,2014,26,Pilibhit,GEN,Munesh Singh,M,IND,IND,6151,1671154
Uttar Pradesh,2014,26,Pilibhit,GEN,None Of The Above,,NOTA,NOTA,11521,1671154
Uttar Pradesh,2014,26,Pilibhit,GEN,Sanjay Kapoor,M,INC,INC,29169,1671154
Uttar Pradesh,2014,26,Pilibhit,GEN,Anis Ahmad Khan Alias Phool Babu,M,BSP,BSP,196294,1671154
Uttar Pradesh,2014,26,Pilibhit,GEN,Budhsen Verma,M,SP,SP,239882,1671154
Uttar Pradesh,2014,26,Pilibhit,GEN,Maneka Sanjay Gandhi,F,BJP,BJP,546934,1671154
